empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,MAXDepth,<<<NULL>>>,AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,creation_order,author
0,1,10.89655172,10.78694581,70,24,316,29,81,17,0.8,1,0.348101266,0,0,0,0,0,0,1,0,1,4,1,0,3,0,0,0,0,1,0,1,1,11,0,1,3,3,0,16,0.64,0,0,1,0,2,0,0,1,6,18,0,3,4,3,0,0,0,1,0,1,1,15,2,0,0,4,2,21,0,0,10,0,1,1,1,86,15,1,1,0,2,1,1,0,5,0,0,24,1,92,9,1,5,1,1,3,0,1,21,0,55,0,5,5,0,0,2,1,6,3,3,3,0,0,AngryBird
0,1,13.09259259,10.46607823,306,58,1414,158,255,84,0.91,1,0.292079208,0,0,0,0,0,0,1,0,1,23,11,5,6,1,0,0,0,1,0,5,1,11.8,3.44,1,4,1.2,0.32,65,0.65,0,0,0,0,3,0,0,1,0,15,0,0,3,3,0,0,0,1,0,0,1,12,2,0,0,4,2,17,0,4,11,1,1,1,1,70,12,1,1,0,2,1,1,0,1,0,0,26,2,61,9,0,4,1,1,3,0,1,6,0,59,0,7,5,0,0,3,1,2,4,3,3,3,0,AngryBird
0,1,10.41509434,8.596879536,123,27,552,76,140,40,0.87755102,1,0.391304348,0,0,0,0,0,0,1,0,1,13,8,4,1,0,0,0,0,1,0,1,1,31,0,1,2,3,0,27,0.551020408,1,0,1,0,2,0,0,1,48,74,0,10,5,3,0,0,0,1,0,8,1,22,2,0,8,4,2,39,0,0,20,0,2,1,1,206,18,1,1,0,2,2,8,0,8,0,0,26,1,215,53,18,64,1,1,3,0,1,35,0,55,0,11,4,0,0,2,1,17,5,3,3,3,0,AngryBird
0,1,15.33333333,12.86309524,182,42,874,88,170,43,0.867924528,1,0.295194508,0,0,0,0,0,0,1,0,1,14,6,3,5,0,0,0,0,1,0,1,1,30,0,1,4,3,0,34,0.641509434,0,0,1,0,3,0,0,1,12,21,0,3,3,3,0,0,0,1,0,9,1,16,2,0,0,4,2,30,0,2,13,0,1,1,1,109,20,1,1,0,2,1,2,0,9,0,0,24,1,108,16,3,15,1,1,3,0,1,33,0,55,0,5,5,0,0,2,1,12,3,3,3,0,0,AngryBird
0,1,10.2195122,8.734146341,83,34,419,39,81,25,0.805555556,1,0.286396181,0,0,0,0,0,0,1,0,1,9,4,4,1,0,0,0,0,1,0,2,0.5,7.5,0.5,1,3,1.5,0.5,17,0.472222222,0,0,1,0,2,0,0,1,14,40,0,4,2,3,0,0,29,1,0,1,18,44,9,1,0,42,2,113,0,0,33,5,1,5,5,183,17,5,5,0,6,1,0,0,5,0,0,28,4,147,23,0,53,5,5,3,0,1,31,0,83,0,20,13,0,0,24,1,18,41,3,3,2,0,AngryBird
0,1,11.78378378,12.65915916,98,43,436,0,199,0,0.71875,0,0.456422018,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,1,0,1,1,8,0,2,3,0,0,24,0.75,0,0,0,0,1,0,0,1,6,17,0,0,0,3,0,0,0,1,0,0,1,13,2,0,0,4,2,18,0,0,7,0,1,1,1,81,12,1,1,0,2,1,0,0,5,0,0,19,1,67,14,0,4,1,1,3,0,1,0,0,40,0,4,3,0,0,2,1,11,3,3,3,1,0,angwuy
0,1,11.21794872,11.98351648,179,43,875,0,350,0,0.823529412,0,0.4,0,0,0,0,0,0,1,0,1,12,5,0,4,3,0,0,0,1,0,5,0.8,10.2,4.32,2,4,0.8,0.64,41,0.602941176,1,0,1,0,1,0,0,1,36,95,0,9,0,3,0,0,2,1,2,0,17,18,34,0,0,4,2,57,24,0,48,2,11,17,17,290,22,17,17,0,18,11,0,6,12,0,0,42,12,278,59,0,6,17,17,3,0,1,11,0,112,0,40,6,0,0,35,9,26,19,5,3,0,0,angwuy
0,1,13.31343284,14.10221619,213,34,892,0,393,0,0.813559322,0,0.44058296,0,0,0,0,0,0,1,0,1,12,3,2,7,0,0,0,0,1,0,3,1,13.33333333,8.222222222,2,6,1,1.333333333,46,0.779661017,1,0,1,0,1,0,0,1,0,12,0,1,1,3,0,0,0,1,0,0,1,13,2,0,0,4,2,17,0,2,6,0,1,1,1,55,7,1,1,0,2,1,1,0,1,0,0,22,1,44,8,1,4,1,1,3,0,1,0,0,51,0,4,2,0,0,2,1,1,3,3,3,1,0,angwuy
0,1,9.457142857,10.02277433,145,43,662,2,379,2,0.828125,1,0.575528701,0,0,0,0,0,0,1,0,1,9,4,0,4,1,0,0,0,1,0,2,1,21.5,15.5,2,4,0,0,42,0.65625,0,0,1,0,1,0,0,1,11,15,0,0,0,3,0,0,0,1,0,0,1,16,2,0,0,4,2,20,0,0,6,0,1,1,1,87,12,1,1,0,2,1,0,0,8,0,0,19,1,71,23,0,4,1,1,3,0,1,1,0,40,0,4,4,0,0,2,1,13,3,3,3,0,0,angwuy
0,1,10.38636364,11.66331924,100,30,457,0,190,0,0.72972973,0,0.415754923,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,3,1,6.333333333,3.555555556,2,3,1,1.333333333,23,0.621621622,1,0,1,0,1,0,0,1,16,50,0,2,0,3,0,0,1,1,1,0,9,12,18,0,0,4,2,33,12,0,24,1,6,9,9,146,13,9,9,0,10,6,0,3,7,0,0,28,6,129,38,0,5,9,9,3,0,1,3,0,65,0,18,2,0,0,18,5,11,11,4,3,0,0,angwuy
0,1,10.68627451,11.43529412,129,36,545,0,187,0,0.756097561,0,0.343119266,0,0,0,0,0,0,1,0,1,7,1,1,5,0,0,0,0,1,0,2,0.5,9.5,4.5,2,3,1,1,30,0.731707317,0,0,1,0,1,0,0,2,8,18,0,8,5,6,0,0,0,2,0,1,2,17,4,0,0,4,2,27,0,0,11,0,3,2,2,97,11,2,2,0,4,3,4,0,7,0,0,23,1,98,17,1,5,2,2,3,0,2,1,0,46,0,10,3,0,0,2,1,11,3,3,3,0,0,angwuy
0,1,12.77697842,12.7345428,467,57,1776,0,811,0,0.84375,0,0.456644144,7,0.823529412,1,0,0,0,1,0,1,23,4,2,11,6,0,0,0,1,0,5,0.6,20.6,8.32,2,4,0.6,0.72,94,0.734375,0,0,1,0,1,0,0,1,0,10,0,0,0,3,0,0,0,1,0,0,1,13,2,0,0,4,2,17,0,2,7,0,1,1,1,54,8,1,1,0,2,1,0,0,1,0,0,19,1,44,8,0,4,1,1,3,0,1,2,0,40,0,4,3,0,0,2,1,2,3,3,3,1,0,angwuy
0,1,12.2804878,11.50602228,214,44,1007,0,404,0,0.837837838,0,0.401191658,1,0.75,1,0,0,0,1,0,1,20,12,1,7,0,0,0,0,1,0,3,1,18.33333333,3.555555556,2,4,0.666666667,0.888888889,56,0.756756757,0,0,1,0,1,0,0,1,5,17,0,0,2,3,0,0,0,1,0,5,1,14,2,0,0,4,2,25,0,0,10,0,1,1,1,84,8,1,1,0,2,1,1,0,5,0,0,23,1,69,15,0,9,1,1,3,0,1,0,0,46,0,5,3,0,0,2,1,7,3,5,5,0,0,angwuy
0,1,12.4137931,11.66545675,168,43,720,40,134,31,0.76,1,0.241666667,1,1,1,0,0,0,1,0,1,8,2,1,5,0,0,0,0,1,0,4,0.75,7.75,5.625,2,5,1,1,36,0.72,1,0,1,0,1,0,0,1,15,46,0,2,6,3,0,0,1,1,1,8,9,11,18,0,0,4,2,41,12,5,27,1,6,9,9,169,17,9,9,0,10,6,2,3,6,0,0,28,6,142,29,4,13,9,9,3,0,1,3,0,65,0,19,2,0,0,18,5,16,11,4,3,1,0,angwuy
0,1,8.653061224,6.279336735,74,20,424,38,85,36,0.866666667,1,0.29009434,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,1,0,1,1,6,0,2,3,0,0,39,0.866666667,0,0,0,0,2,0,0,1,4,21,0,0,0,3,0,0,0,2,0,0,3,11,4,0,0,0,0,15,0,0,6,0,1,2,2,73,4,2,2,0,4,1,0,0,3,0,0,4,0,63,10,0,0,2,2,0,0,1,5,0,10,0,1,2,0,0,0,2,7,0,3,3,1,0,ania7
0,1,13.33333333,13.46,161,39,680,65,118,28,0.733333333,1,0.269117647,2,0.833333333,1,0,0,0,1,0,1,8,2,0,6,0,0,0,0,1,0,2,1,15,4,2,4,0,0,36,0.8,0,0,1,1,4,0,0,1,34,106,0,31,0,3,0,0,21,1,0,0,42,43,7,0,0,18,0,77,0,0,21,2,1,4,4,289,28,4,4,0,5,1,12,4,21,0,0,16,40,275,68,24,24,4,4,0,0,1,25,0,51,0,15,3,0,0,75,0,26,28,0,0,0,0,ania7
0,1,8.630434783,9.557971014,88,22,397,78,82,36,0.88372093,1,0.40302267,0,0,0,0,0,0,1,0,0,13,7,4,2,0,0,0,0,1,0,1,1,33,0,2,3,0,0,19,0.441860465,0,0,1,0,3,0,0,1,0,12,0,1,1,3,0,0,0,1,0,0,1,12,2,0,0,0,0,13,0,3,6,0,1,1,1,52,3,1,1,0,2,1,1,0,1,0,0,5,0,39,4,1,0,1,1,0,0,1,3,0,17,0,0,2,0,0,0,0,1,0,0,0,1,0,ania7
0,1,16.1,10.94067797,217,67,966,21,99,19,0.444444444,1,0.124223602,0,0,0,0,0,0,1,0,1,9,1,0,8,0,0,0,0,1,0,2,0.5,8.5,2.5,2,6,0,0,25,0.462962963,0,0,0,0,3,0,0,1,4,17,0,2,0,3,0,0,0,1,0,0,1,10,2,0,0,0,0,12,0,0,5,0,1,1,1,64,8,1,1,0,2,1,0,0,5,0,0,3,0,52,13,0,0,1,1,0,0,1,5,0,7,0,0,4,0,0,0,0,6,0,0,0,0,0,ania7
0,1,14.95438596,13.67382011,949,105,4262,303,554,193,0.892857143,1,0.201079305,20,0.947368421,0.2,0.8,0,0,1,0,1,57,27,0,30,0,0,0,0,1,0,7,0.285714286,27.71428571,16.53061224,2,6,1,1.142857143,152,0.603174603,1,2,1,0,2,0,0,1,44,36,0,0,5,3,0,0,0,1,0,15,1,25,2,0,1,0,0,48,0,5,11,0,1,1,1,219,19,1,1,0,2,1,4,0,14,0,0,4,0,247,28,7,17,1,1,0,0,1,16,0,10,0,2,2,0,0,0,0,18,0,0,0,0,0,ania7
0,1,11.51162791,11.99889258,107,29,495,60,109,31,0.871794872,1,0.341414141,0,0,0,0,0,0,1,0,0,10,3,1,5,1,0,0,0,1,0,1,1,27,0,2,3,0,0,30,0.769230769,0,0,0,0,2,0,3,70,41,484,4,114,71,69,2,59,652,17,32,74,464,539,588,37,6,482,67,1534,429,30,710,48,59,415,415,3129,327,415,415,0,432,55,45,105,85,21,42,443,225,1364,462,54,1049,415,415,0,73,36,114,68,2151,2,405,17,0,0,807,353,422,605,76,76,22,0,ania7
0,1,11.40659341,10.85347985,247,40,1038,263,139,73,0.895348837,1,0.387283237,1,0.833333333,1,0,0,0,1,0,1,18,4,2,8,4,0,0,0,1,0,1,1,69,0,2,4,0,0,56,0.651162791,0,0,1,0,3,0,0,1,0,23,0,3,4,3,0,0,0,1,0,12,1,25,2,0,0,0,0,38,0,2,12,0,1,1,1,117,19,1,1,0,2,1,4,0,8,0,0,2,0,116,22,3,12,1,1,0,0,1,9,0,6,0,0,3,0,0,0,0,11,0,0,0,0,0,ania7
0,1,16.2,15.35789474,454,61,1863,186,291,83,0.95049505,1,0.256038647,5,0.928571429,1,0,0,0,1,0,1,21,8,3,8,2,0,0,0,1,0,1,1,90,0,2,8,0,0,77,0.762376238,0,2,1,0,2,0,2,5,12,65,0,4,6,5,0,0,11,2,0,0,23,41,5,0,7,11,9,79,0,2,42,0,3,2,2,213,20,2,2,0,4,3,7,6,6,0,0,27,16,100,39,9,16,2,2,0,3,4,9,0,100,0,21,2,0,0,35,16,25,38,0,0,4,0,ania7
0,1,15.15789474,14.3637218,206,38,864,80,133,39,0.862745098,1,0.246527778,0,0,0,0,0,0,1,0,1,10,3,0,6,1,0,0,0,1,0,1,1,37,0,2,5,0,0,36,0.705882353,1,1,1,0,2,0,0,1,16,31,0,3,1,3,0,0,0,1,0,8,1,13,2,0,6,0,0,23,0,0,11,0,1,1,1,125,14,1,1,0,2,1,3,0,8,0,0,3,0,109,16,9,13,1,1,0,0,1,11,0,8,0,1,2,0,0,0,0,10,0,0,0,1,0,ania7
0,1,16.79487179,11.21640141,389,92,1965,137,98,55,0.628571429,1,0.119592875,39,0.894736842,0.205128205,0.769230769,0.025641026,0.076923077,1,0,1,14,7,0,7,0,0,0,0,1,0,2,0,23,11,2,6,0.5,0.5,57,0.542857143,1,3,1,0,1,0,0,1,10,37,0,2,0,3,0,0,0,1,0,0,1,14,2,0,0,0,2,20,0,0,12,0,1,1,1,108,11,1,1,0,2,1,0,0,7,0,0,19,1,97,17,0,0,1,1,3,0,1,4,0,40,0,4,7,0,0,2,1,7,1,3,3,0,0,Anjupiter
0,1,21.08474576,13.19035202,471,88,2488,273,114,73,0.711711712,1,0.155546624,55,0.961538462,0.109090909,0.836363636,0.054545455,0.018181818,1,0,1,49,22,15,12,0,0,0,0,1,0,0,0,0,0,3,6,0,0,62,0.558558559,0,0,1,0,1,0,0,1,0,11,0,0,0,3,0,0,0,1,0,2,1,9,2,0,0,0,2,16,0,2,6,0,1,1,1,57,7,1,1,0,2,1,0,0,2,0,0,19,1,50,5,0,2,1,1,3,0,1,1,0,40,0,4,6,0,0,2,1,1,1,3,3,0,0,Anjupiter
0,1,19.71641791,11.29443691,257,85,1321,55,99,23,0.459016393,1,0.11657835,2,1,1,0,0,0.5,1,0,1,9,1,1,6,1,0,0,0,1,0,0,0,0,0,3,6,0,0,33,0.540983607,0,0,1,0,1,0,0,1,12,13,0,0,2,3,0,0,0,1,0,2,1,16,2,0,0,0,2,26,0,0,8,0,1,1,1,92,10,1,1,0,2,1,2,0,5,0,0,19,1,91,19,3,2,1,1,3,0,1,0,0,40,0,4,8,0,0,2,1,7,1,3,3,0,0,Anjupiter
0,1,19.36708861,12.12479714,296,98,1530,60,102,26,0.444444444,1,0.105882353,1,1,1,0,0,1,1,0,1,12,3,3,6,0,0,0,0,1,0,1,1,5,0,1,6,1,0,32,0.444444444,0,0,1,0,1,0,0,1,8,34,0,0,7,3,0,0,5,1,0,6,3,15,2,0,0,4,2,32,0,5,15,0,1,1,1,132,18,1,1,0,2,1,4,0,10,0,0,20,1,126,24,6,13,1,1,3,0,1,12,0,42,0,5,7,0,0,2,1,15,1,3,3,0,0,Anjupiter
0,1,19.80147059,12.46813725,510,98,2693,165,121,80,0.704,1,0.106201263,101,0.918367347,0.069306931,0.871287129,0.059405941,0.00990099,1,0,1,21,13,2,6,0,0,0,0,1,0,1,1,52,0,2,6,2,0,72,0.576,1,2,0,0,1,0,0,1,0,7,0,0,1,3,0,0,0,1,0,4,1,11,2,0,0,0,2,23,0,0,7,0,1,1,1,70,8,1,1,0,2,1,1,0,3,0,0,19,1,59,7,1,5,1,1,3,0,1,1,0,40,0,4,6,0,0,2,1,6,1,3,3,0,0,Anjupiter
0,1,19.04761905,12.10671256,326,98,1600,50,100,22,0.4,1,0.09375,8,1,0.125,0.875,0,0.125,1,0,1,15,3,2,10,0,0,0,0,1,0,2,0.5,4.5,0.5,3,6,1,0,39,0.52,0,0,1,0,1,0,3,70,45,500,4,113,18,93,2,73,715,18,25,37,501,443,460,45,3,521,96,1515,229,33,787,51,55,281,281,2875,308,281,281,0,299,55,12,110,61,21,42,1376,263,976,481,12,1149,281,281,88,73,36,111,83,3638,3,483,16,0,0,910,354,403,663,134,134,21,0,Anjupiter
0,1,17.48,11.94290323,419,115,2185,112,111,59,0.577586207,1,0.102059497,2,1,1,0,0,0.5,1,0,1,19,6,4,9,0,0,0,0,1,0,3,0.666666667,19,19.33333333,2,6,0.666666667,0.444444444,54,0.465517241,0,0,0,0,1,0,0,1,5,16,0,2,1,3,0,0,0,1,0,8,1,18,2,0,0,0,2,34,0,2,15,0,1,1,1,106,16,1,1,0,2,1,0,1,7,0,0,20,1,101,19,0,8,1,1,3,0,1,0,0,41,0,5,8,0,0,2,1,9,1,3,3,0,0,Anjupiter
0,1,19,12.17355372,444,115,2318,114,128,54,0.5625,1,0.104400345,3,1,1,0,0,0.333333333,1,0,1,22,9,4,7,1,0,1,0,1,0,3,0.666666667,15.66666667,14.88888889,2,6,1,0,52,0.464285714,0,2,0,0,1,0,0,1,18,74,0,2,2,3,0,0,0,1,0,12,1,39,2,0,2,0,2,72,0,3,20,0,1,1,1,284,27,1,1,0,2,1,4,0,9,0,0,23,1,296,46,3,29,1,1,3,0,1,38,0,53,0,9,6,0,0,2,1,12,1,3,3,2,0,Anjupiter
0,1,19.89473684,13.66573348,381,111,1890,54,128,26,0.435294118,1,0.096296296,33,0.880952381,0.03030303,0.939393939,0.03030303,0.03030303,1,0,1,13,4,2,6,1,0,0,0,1,0,3,0.333333333,4.333333333,0.444444444,1,6,1,0,42,0.494117647,1,0,1,0,1,0,0,1,0,12,0,0,4,3,0,0,0,1,0,2,1,16,2,0,0,0,2,25,0,1,7,0,1,1,1,88,14,1,1,0,2,1,3,0,5,0,0,19,1,83,10,2,6,1,1,3,0,1,0,0,40,0,4,6,0,0,2,1,7,1,3,3,0,0,Anjupiter
0,1,18.73611111,14.99197966,258,110,1349,0,570,0,0.90625,0,0.422535211,5,0.947368421,1,0,0,0,1,0,1,10,4,0,6,0,0,0,0,1,0,0,0,0,0,3,5,0,0,47,0.734375,0,2,1,0,1,0,0,1,1,6,0,0,1,3,0,0,0,1,0,1,1,4,2,0,0,4,2,17,0,0,7,0,1,1,1,42,6,1,1,0,2,1,0,0,2,0,0,22,1,52,4,0,5,1,1,3,0,1,0,0,51,0,4,10,0,0,2,1,4,3,4,7,0,0,ankit.shukla
0,1,13.97333333,10.8245045,222,59,1048,0,380,0,0.753623188,0,0.36259542,3,0.785714286,1,0,0,0,1,0,1,11,4,0,6,1,0,0,0,1,0,4,0.5,9,2,1,3,2.25,0.375,45,0.652173913,0,1,1,0,1,0,0,1,4,21,0,3,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,13,0,5,10,0,1,1,1,75,14,1,1,0,2,1,0,0,4,0,0,23,1,69,16,0,4,1,1,3,0,1,5,0,52,0,5,7,0,0,2,1,9,3,4,7,1,0,ankit.shukla
0,1,13.83636364,11.79461279,137,47,761,0,429,0,0.735849057,0,0.563731932,2,0.7,1,0,0,0,1,0,1,9,3,2,2,0,2,0,0,1,0,1,1,22,0,1,3,3,0,23,0.433962264,0,0,1,0,1,0,0,1,4,35,0,0,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,13,0,0,8,0,1,1,1,83,8,1,1,0,2,1,0,0,3,0,0,22,1,75,17,0,4,1,1,3,0,1,0,0,51,0,4,8,0,0,2,1,18,3,4,7,0,0,ankit.shukla
0,1,15.63541667,12.92686404,306,73,1501,0,956,0,0.79787234,0,0.636908728,2,1,1,0,0,0,1,0,1,25,14,4,5,2,0,0,0,1,0,0,0,0,0,3,5,0,0,63,0.670212766,0,0,1,0,1,0,0,1,1,13,1,0,3,3,0,0,1,1,0,4,1,6,2,0,0,5,2,30,0,0,7,0,1,1,1,73,7,1,1,0,2,1,2,0,4,0,0,36,1,62,6,3,17,1,1,3,0,1,1,8,87,12,5,10,0,0,2,1,6,11,7,10,0,0,ankit.shukla
0,1,17.26923077,10.26307692,94,37,449,0,122,0,0.64,0,0.271714922,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,3,4,0,0,20,0.8,0,0,1,0,1,0,0,1,8,26,0,3,0,3,0,0,0,1,0,0,1,2,2,0,0,4,0,11,0,4,7,0,1,1,1,82,13,1,1,0,2,1,0,0,5,0,0,6,0,93,13,0,4,1,1,0,0,1,1,0,19,0,3,10,0,0,0,0,10,2,0,0,1,0,ankit.shukla
0,1,16.08955224,14.15626413,212,64,1078,0,649,0,0.725806452,0,0.602040816,9,1,0,1,0,0,1,0,1,12,4,4,4,0,0,0,0,1,0,0,0,0,0,3,5,0,0,34,0.548387097,0,0,1,0,1,0,0,1,14,29,0,11,2,3,0,0,0,1,0,6,1,6,2,0,0,4,0,28,0,2,10,0,1,1,1,116,12,1,1,0,2,1,0,0,7,0,0,6,0,139,23,0,10,1,1,0,0,1,1,0,22,0,8,13,0,0,0,0,15,2,0,0,0,0,ankit.shukla
0,1,13.57777778,15.01791045,449,65,1833,0,1461,0,0.806451613,0,0.79705401,16,0.846153846,0.3125,0.6875,0,0,1,0,1,30,17,4,9,0,0,0,0,1,0,2,1,9,3,2,4,2,0,76,0.612903226,0,0,1,0,1,0,0,1,44,67,4,2,2,3,0,0,0,1,0,5,1,2,2,0,0,4,0,23,0,0,11,0,3,1,1,173,27,1,1,0,2,3,5,0,8,0,0,7,0,218,37,13,14,1,1,0,0,1,1,0,23,0,3,9,0,0,0,0,20,2,0,0,2,0,ankit.shukla
0,1,14.84375,10.36359127,181,71,950,0,295,0,0.666666667,0,0.310526316,0,0,0,0,0,0,1,0,1,8,2,1,5,0,0,0,0,1,0,1,0,10,0,1,5,3,0,34,0.596491228,0,0,1,0,1,0,0,1,14,16,0,0,0,3,0,0,0,1,0,0,1,2,2,0,0,4,0,13,0,0,5,0,1,1,1,65,7,1,1,0,2,1,0,0,4,0,0,5,0,77,13,0,4,1,1,0,0,1,1,0,17,0,1,11,0,0,0,0,13,2,0,0,0,0,ankit.shukla
0,1,15.39344262,11.14972678,180,67,939,0,397,0,0.678571429,0,0.422790202,1,1,1,0,0,1,1,0,1,10,3,1,6,0,0,0,0,1,0,0,0,0,0,3,5,0,0,38,0.678571429,0,2,1,0,1,0,0,1,29,51,0,0,2,3,0,0,0,1,0,5,1,6,2,0,3,4,2,25,0,1,14,0,1,1,1,168,14,1,1,0,2,1,3,0,6,0,0,23,1,204,15,3,22,1,1,3,2,1,6,0,53,0,5,12,0,0,2,1,11,3,4,7,2,0,ankit.shukla
0,1,18.21875,18.81350806,118,66,583,0,236,0,0.892857143,0,0.404802744,0,0,0,0,0,0,1,0,0,5,1,1,3,0,0,0,0,1,0,0,0,0,0,3,4,0,0,23,0.821428571,0,0,0,0,1,0,0,1,0,64,3,2,3,3,0,0,1,1,1,2,9,15,18,0,0,0,2,42,12,0,28,1,6,9,9,151,14,9,9,0,10,6,3,3,5,0,0,29,6,140,37,9,3,9,9,3,0,1,7,0,67,0,18,2,0,0,18,5,9,9,4,3,0,0,ankorol
0,1,8.811320755,15.8182148,109,31,467,0,691,0,0.94,0,1.479657388,0,0,0,0,0,0,1,0,0,10,5,0,4,1,0,0,0,1,0,0,0,0,0,3,3,0,0,36,0.72,0,0,1,0,1,0,0,1,0,44,1,2,4,3,0,0,1,1,1,2,9,39,18,0,0,0,2,58,12,0,19,1,6,9,9,131,7,9,9,0,10,6,29,3,2,0,0,28,6,85,15,29,3,9,9,3,0,1,3,0,64,0,17,2,0,0,18,5,3,9,4,3,0,0,ankorol
0,1,8.769230769,14.23684211,67,22,342,0,424,0,0.916666667,0,1.239766082,0,0,0,0,0,0,1,0,0,6,4,0,2,0,0,0,0,1,0,0,0,0,0,3,7,0,0,21,0.583333333,0,0,1,0,1,0,0,1,0,22,1,2,5,3,0,0,1,1,1,6,9,15,18,0,0,0,2,38,12,1,22,1,6,9,9,101,11,9,9,0,10,6,4,3,3,0,0,29,6,86,17,6,7,9,9,3,0,1,1,0,65,0,18,3,0,0,18,5,5,9,4,3,0,0,ankorol
0,1,12.3974359,12.33316683,241,43,967,0,517,0,0.722222222,0,0.534643226,1,1,1,0,0,0,1,0,1,10,6,1,3,0,0,0,0,1,0,1,1,29,0,2,4,2,0,42,0.583333333,0,0,1,0,1,0,0,1,0,36,2,2,0,3,0,0,1,1,1,0,9,11,18,0,0,0,2,27,12,0,30,1,6,9,9,101,8,9,9,0,10,6,0,3,2,0,0,28,6,83,28,0,1,9,9,3,0,1,2,0,64,0,17,2,0,0,18,5,12,9,4,3,0,0,ankorol
0,1,12.98876404,13.00536261,248,60,1156,0,673,0,0.792682927,0,0.582179931,0,0,0,0,0,0,1,0,1,17,7,1,9,0,0,0,0,1,0,2,0,13.5,5.5,2,4,1.5,0.5,63,0.768292683,0,0,0,1,1,0,0,1,3,25,2,2,10,3,0,0,1,1,1,14,9,30,18,0,0,0,2,71,12,1,28,1,6,9,9,157,14,9,9,0,10,6,11,3,2,0,0,28,6,131,23,20,38,9,9,3,0,1,2,0,64,0,18,5,0,0,18,5,6,9,4,3,3,0,ankorol
0,1,11.05357143,12.42824675,126,38,619,0,507,0,0.830188679,0,0.819063005,0,0,0,0,0,0,1,0,1,6,1,1,4,0,0,0,0,1,0,0,0,0,0,3,3,0,0,33,0.622641509,0,0,0,0,1,0,0,1,5,35,2,2,0,3,0,0,1,1,1,1,9,10,18,0,0,0,2,27,12,2,21,1,6,9,9,107,12,9,9,0,10,6,0,3,5,0,0,28,6,94,23,0,2,9,9,3,0,1,5,0,64,0,17,2,0,0,18,5,7,9,4,3,0,0,ankorol
0,1,10.32857143,14.66977226,144,39,723,0,840,0,0.865671642,0,1.161825726,0,0,0,0,0,0,1,0,1,10,4,0,5,1,0,0,0,1,0,0,0,0,0,3,4,0,0,43,0.641791045,0,0,0,0,1,0,0,1,0,33,3,2,6,3,0,0,1,1,1,4,9,18,18,0,0,0,2,39,12,3,25,1,6,9,9,124,14,9,9,0,10,6,5,3,5,0,0,28,6,112,23,4,5,9,9,3,0,1,8,0,64,0,18,3,0,0,18,5,6,9,4,3,1,0,ankorol
0,1,11.16981132,13.01124819,132,39,592,0,484,0,0.795918367,0,0.817567568,0,0,0,0,0,0,1,0,1,11,5,1,5,0,0,0,0,1,0,0,0,0,0,3,4,0,0,31,0.632653061,0,0,0,0,1,0,0,1,0,16,1,2,1,3,0,0,1,1,1,0,9,7,18,0,0,0,2,22,12,0,18,1,6,9,9,58,4,9,9,0,10,6,0,3,1,0,0,28,6,43,14,0,1,9,9,3,0,1,1,0,64,0,17,2,0,0,18,5,3,9,4,3,0,0,ankorol
